"","longitude","latitude","Type1","Type2","Type3","Value","Icon","Remark","Zipcode"
"1523",-74.00218,40.73471,"Crime","MISDEMEANOR","PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, DANGEROUS DRUGS, DANGEROUS DRUGS, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, ASSAULT 3 & RELATED OFFENSES, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF",16,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X5<br/>CRIMINAL MISCHIEF & RELATED OF: X2<br/>DANGEROUS DRUGS: X2<br/>OFF. AGNST PUB ORD SENSBLTY &: X3<br/>PETIT LARCENY: X4<br/>",10013
"69300",-74.002166976,40.750955492,"Crime","MISDEMEANOR","PETIT LARCENY",1,"MISDEMEANOR","PETIT LARCENY: X1<br/>",10001
"50959",-74.00215,40.72804,"Crime","MISDEMEANOR","FRAUDULENT ACCOSTING, BURGLAR'S TOOLS, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF",6,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>BURGLAR'S TOOLS: X1<br/>CRIMINAL MISCHIEF & RELATED OF: X3<br/>FRAUDULENT ACCOSTING: X1<br/>",10036
"46249",-74.00213,40.73285,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, PETIT LARCENY, PETIT LARCENY, DANGEROUS DRUGS, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, VEHICLE AND TRAFFIC LAWS",22,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X5<br/>CRIMINAL MISCHIEF & RELATED OF: X3<br/>DANGEROUS DRUGS: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X2<br/>PETIT LARCENY: X10<br/>VEHICLE AND TRAFFIC LAWS: X1<br/>",10036
"57871",-74.002115894,40.733545537,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, PETIT LARCENY, VEHICLE AND TRAFFIC LAWS, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL TRESPASS, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES",10,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>CRIMINAL MISCHIEF & RELATED OF: X2<br/>CRIMINAL TRESPASS: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>PETIT LARCENY: X3<br/>VEHICLE AND TRAFFIC LAWS: X1<br/>",10036
"71746",-74.00209379,40.719163009,"Crime","MISDEMEANOR","OFFENSES AGAINST PUBLIC ADMINI, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, FRAUDS, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY",11,"MISDEMEANOR","FRAUDS: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X2<br/>OFFENSES AGAINST PUBLIC ADMINI: X1<br/>OFFENSES INVOLVING FRAUD: X4<br/>PETIT LARCENY: X3<br/>",10036
"77728",-74.00208,40.71674,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, INTOXICATED & IMPAIRED DRIVING, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES",4,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X3<br/>INTOXICATED & IMPAIRED DRIVING: X1<br/>",10036
"82443",-74.00206,40.73147,"Crime","MISDEMEANOR","PETIT LARCENY, OFF. AGNST PUB ORD SENSBLTY &",2,"MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &: X1<br/>PETIT LARCENY: X1<br/>",10036
"94898",-74.002043826,40.736748666,"Crime","MISDEMEANOR","DANGEROUS DRUGS, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, BURGLAR'S TOOLS",12,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>BURGLAR'S TOOLS: X1<br/>CRIMINAL MISCHIEF & RELATED OF: X1<br/>DANGEROUS DRUGS: X1<br/>PETIT LARCENY: X7<br/>",10036
"47218",-74.002033043,40.738137511,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF",1,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X1<br/>",10036
"7620",-74.00202,40.74045,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, VEHICLE AND TRAFFIC LAWS",3,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>VEHICLE AND TRAFFIC LAWS: X1<br/>",10036
"10454",-74.002,40.73374,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, DANGEROUS DRUGS, DANGEROUS DRUGS, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, VEHICLE AND TRAFFIC LAWS, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, OTHER OFFENSES RELATED TO THEF, PETIT LARCENY",22,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X7<br/>CRIMINAL MISCHIEF & RELATED OF: X2<br/>DANGEROUS DRUGS: X2<br/>OFF. AGNST PUB ORD SENSBLTY &: X2<br/>OTHER OFFENSES RELATED TO THEF: X1<br/>PETIT LARCENY: X7<br/>VEHICLE AND TRAFFIC LAWS: X1<br/>",10036
"24841",-74.001989177,40.71928378,"Crime","MISDEMEANOR","OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, CRIMINAL MISCHIEF & RELATED OF, ADMINISTRATIVE CODE, ASSAULT 3 & RELATED OFFENSES, OFF. AGNST PUB ORD SENSBLTY &",8,"MISDEMEANOR","ADMINISTRATIVE CODE: X1<br/>ASSAULT 3 & RELATED OFFENSES: X1<br/>CRIMINAL MISCHIEF & RELATED OF: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>OFFENSES INVOLVING FRAUD: X4<br/>",10036
"50100",-74.001978302,40.71750792,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, OFF. AGNST PUB ORD SENSBLTY &, ASSAULT 3 & RELATED OFFENSES, OFF. AGNST PUB ORD SENSBLTY &, OTHER OFFENSES RELATED TO THEF, ASSAULT 3 & RELATED OFFENSES",8,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X3<br/>CRIMINAL MISCHIEF & RELATED OF: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X2<br/>OTHER OFFENSES RELATED TO THEF: X1<br/>PETIT LARCENY: X1<br/>",10012
"52533",-74.00194,40.72456,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, VEHICLE AND TRAFFIC LAWS",3,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X2<br/>VEHICLE AND TRAFFIC LAWS: X1<br/>",10012
"89568",-74.00190313,40.737909699,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, FRAUDS, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY",18,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X4<br/>CRIMINAL MISCHIEF & RELATED OF: X1<br/>FRAUDS: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X2<br/>PETIT LARCENY: X10<br/>",10012
"102355",-74.001892205,40.734418373,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, DANGEROUS DRUGS, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, OFFENSES AGAINST THE PERSON, OFFENSES AGAINST THE PERSON, OFFENSES AGAINST THE PERSON, OFFENSES AGAINST THE PERSON, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OTHER STATE LAWS (NON PENAL LA, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, POSSESSION OF STOLEN PROPERTY, VEHICLE AND TRAFFIC LAWS",47,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X9<br/>CRIMINAL MISCHIEF & RELATED OF: X2<br/>DANGEROUS DRUGS: X1<br/>OFFENSES AGAINST THE PERSON: X4<br/>OFFENSES INVOLVING FRAUD: X22<br/>OTHER STATE LAWS (NON PENAL LA: X1<br/>PETIT LARCENY: X6<br/>POSSESSION OF STOLEN PROPERTY: X1<br/>VEHICLE AND TRAFFIC LAWS: X1<br/>",10012
"49906",-74.00188,40.7194,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, FRAUDS, FRAUDS, OFF. AGNST PUB ORD SENSBLTY &, OFFENSES AGAINST THE PERSON, OFFENSES AGAINST THE PERSON, OFFENSES AGAINST THE PERSON, OFFENSES AGAINST THE PERSON, OFFENSES AGAINST THE PERSON, OFFENSES AGAINST THE PERSON, OFFENSES AGAINST THE PERSON, OFFENSES AGAINST THE PERSON, OFFENSES AGAINST THE PERSON, OFFENSES AGAINST THE PERSON, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY",43,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X6<br/>CRIMINAL MISCHIEF & RELATED OF: X1<br/>FRAUDS: X2<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>OFFENSES AGAINST THE PERSON: X10<br/>OFFENSES INVOLVING FRAUD: X17<br/>PETIT LARCENY: X6<br/>",10001
"67702",-74.00186,40.70796,"Crime","MISDEMEANOR","PETIT LARCENY",1,"MISDEMEANOR","PETIT LARCENY: X1<br/>",10001
"67827",-74.001834497,40.735310419,"Crime","MISDEMEANOR","OFFENSES AGAINST PUBLIC ADMINI, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, POSSESSION OF STOLEN PROPERTY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, OFFENSES AGAINST THE PERSON, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, PETIT LARCENY",32,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>CRIMINAL MISCHIEF & RELATED OF: X5<br/>DANGEROUS DRUGS: X10<br/>OFFENSES AGAINST PUBLIC ADMINI: X1<br/>OFFENSES AGAINST THE PERSON: X1<br/>PETIT LARCENY: X12<br/>POSSESSION OF STOLEN PROPERTY: X1<br/>",10001
"93833",-74.001823256,40.720148382,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, DANGEROUS DRUGS, PETIT LARCENY, PETIT LARCENY, OFF. AGNST PUB ORD SENSBLTY &, OFFENSES AGAINST PUBLIC ADMINI, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, OFF. AGNST PUB ORD SENSBLTY &, OFFENSES AGAINST PUBLIC ADMINI, OFFENSES INVOLVING FRAUD, CRIMINAL MISCHIEF & RELATED OF",12,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>CRIMINAL MISCHIEF & RELATED OF: X3<br/>DANGEROUS DRUGS: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X2<br/>OFFENSES AGAINST PUBLIC ADMINI: X2<br/>OFFENSES INVOLVING FRAUD: X1<br/>PETIT LARCENY: X2<br/>",10001
"30968",-74.00181,40.7221,"Crime","MISDEMEANOR","PETIT LARCENY, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, PETIT LARCENY",5,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X1<br/>PETIT LARCENY: X4<br/>",10001
"29953",-74.001790858,40.722750414,"Crime","MISDEMEANOR","PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL TRESPASS, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, DANGEROUS DRUGS, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY",16,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>CRIMINAL MISCHIEF & RELATED OF: X3<br/>CRIMINAL TRESPASS: X1<br/>DANGEROUS DRUGS: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>PETIT LARCENY: X9<br/>",10013
"23479",-74.00177,40.73768,"Crime","MISDEMEANOR","UNAUTHORIZED USE OF A VEHICLE, DANGEROUS DRUGS, DANGEROUS DRUGS",3,"MISDEMEANOR","DANGEROUS DRUGS: X2<br/>UNAUTHORIZED USE OF A VEHICLE: X1<br/>",10013
"14387",-74.001723059,40.751575813,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF",4,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>CRIMINAL MISCHIEF & RELATED OF: X2<br/>",10013
"7999",-74.00171,40.71498,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, DANGEROUS DRUGS, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, PETIT LARCENY",8,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X3<br/>DANGEROUS DRUGS: X1<br/>PETIT LARCENY: X4<br/>",10013
"28293",-74.001697229,40.729417432,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, CRIMINAL TRESPASS, INTOXICATED & IMPAIRED DRIVING, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF",5,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>CRIMINAL MISCHIEF & RELATED OF: X2<br/>CRIMINAL TRESPASS: X1<br/>INTOXICATED & IMPAIRED DRIVING: X1<br/>",10012
"33563",-74.001686434,40.730589442,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF",1,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X1<br/>",10012
"102650",-74.00167,40.70951,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, VEHICLE AND TRAFFIC LAWS, ASSAULT 3 & RELATED OFFENSES, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF",6,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>CRIMINAL MISCHIEF & RELATED OF: X3<br/>PETIT LARCENY: X1<br/>VEHICLE AND TRAFFIC LAWS: X1<br/>",10012
"103222",-74.001650179,40.723557376,"Crime","MISDEMEANOR","DANGEROUS DRUGS, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, DANGEROUS DRUGS, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, VEHICLE AND TRAFFIC LAWS, VEHICLE AND TRAFFIC LAWS",12,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>CRIMINAL MISCHIEF & RELATED OF: X3<br/>DANGEROUS DRUGS: X2<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>PETIT LARCENY: X2<br/>VEHICLE AND TRAFFIC LAWS: X2<br/>",10012
"37013",-74.001636038,40.735340614,"Crime","MISDEMEANOR","PETIT LARCENY",1,"MISDEMEANOR","PETIT LARCENY: X1<br/>",10038
"18427",-74.00162,40.73743,"Crime","MISDEMEANOR","PETIT LARCENY, PETIT LARCENY, PETIT LARCENY",3,"MISDEMEANOR","PETIT LARCENY: X3<br/>",10013
"8842",-74.0016,40.72613,"Crime","MISDEMEANOR","PETIT LARCENY",1,"MISDEMEANOR","PETIT LARCENY: X1<br/>",10013
"103685",-74.001581528,40.71918772,"Crime","MISDEMEANOR","OFFENSES INVOLVING FRAUD, OFFENSES INVOLVING FRAUD, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, PETIT LARCENY, PETIT LARCENY",7,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X1<br/>OFFENSES INVOLVING FRAUD: X2<br/>PETIT LARCENY: X4<br/>",10013
"49890",-74.001571343,40.746168661,"Crime","MISDEMEANOR","INTOXICATED & IMPAIRED DRIVING, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, FRAUDULENT ACCOSTING, CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF",7,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X3<br/>FRAUDULENT ACCOSTING: X1<br/>INTOXICATED & IMPAIRED DRIVING: X1<br/>PETIT LARCENY: X2<br/>",10013
"58037",-74.00156,40.74109,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, OFF. AGNST PUB ORD SENSBLTY &",9,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>CRIMINAL MISCHIEF & RELATED OF: X2<br/>OFF. AGNST PUB ORD SENSBLTY &: X2<br/>PETIT LARCENY: X3<br/>",10013
"71796",-74.001549833,40.752305918,"Crime","MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, INTOXICATED & IMPAIRED DRIVING",4,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>INTOXICATED & IMPAIRED DRIVING: X1<br/>PETIT LARCENY: X1<br/>",10013
"42723",-74.001531143,40.72436708,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY",6,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X1<br/>PETIT LARCENY: X5<br/>",10011
"72479",-74.00152,40.7365,"Crime","MISDEMEANOR","OFF. AGNST PUB ORD SENSBLTY &, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS",10,"MISDEMEANOR","DANGEROUS DRUGS: X9<br/>OFF. AGNST PUB ORD SENSBLTY &: X1<br/>",10011
"46895",-74.001506013,40.729851106,"Crime","MISDEMEANOR","DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS DRUGS, DANGEROUS WEAPONS, PETIT LARCENY, CRIMINAL MISCHIEF & RELATED OF, DANGEROUS DRUGS",13,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X1<br/>DANGEROUS DRUGS: X10<br/>DANGEROUS WEAPONS: X1<br/>PETIT LARCENY: X1<br/>",10011
"26900",-74.00148,40.73481,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF",1,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X1<br/>",10013
"6522",-74.00145,40.72126,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF",1,"MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF: X1<br/>",10018
"397",-74.001430707,40.751455049,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, OFFENSES INVOLVING FRAUD, INTOXICATED & IMPAIRED DRIVING, VEHICLE AND TRAFFIC LAWS, VEHICLE AND TRAFFIC LAWS",7,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X2<br/>CRIMINAL MISCHIEF & RELATED OF: X1<br/>INTOXICATED & IMPAIRED DRIVING: X1<br/>OFFENSES INVOLVING FRAUD: X1<br/>VEHICLE AND TRAFFIC LAWS: X2<br/>",10018
"24558",-74.00142,40.72517,"Crime","MISDEMEANOR","CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, CRIMINAL MISCHIEF & RELATED OF, INTOXICATED & IMPAIRED DRIVING, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, DANGEROUS DRUGS, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, OFF. AGNST PUB ORD SENSBLTY &, VEHICLE AND TRAFFIC LAWS, ASSAULT 3 & RELATED OFFENSES, OFF. AGNST PUB ORD SENSBLTY &, OFF. AGNST PUB ORD SENSBLTY &, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, DANGEROUS DRUGS, DANGEROUS DRUGS, CRIMINAL TRESPASS, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, ASSAULT 3 & RELATED OFFENSES, CRIMINAL TRESPASS, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, ASSAULT 3 & RELATED OFFENSES, CRIMINAL MISCHIEF & RELATED OF, FRAUDS, OFFENSES AGAINST PUBLIC ADMINI, OFFENSES AGAINST PUBLIC ADMINI, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY, PETIT LARCENY",54,"MISDEMEANOR","ASSAULT 3 & RELATED OFFENSES: X15<br/>CRIMINAL MISCHIEF & RELATED OF: X4<br/>CRIMINAL TRESPASS: X2<br/>DANGEROUS DRUGS: X3<br/>FRAUDS: X1<br/>INTOXICATED & IMPAIRED DRIVING: X1<br/>OFF. AGNST PUB ORD SENSBLTY &: X6<br/>OFFENSES AGAINST PUBLIC ADMINI: X2<br/>PETIT LARCENY: X19<br/>VEHICLE AND TRAFFIC LAWS: X1<br/>",10018
